REQUESTID,DATE,LAT,LON,STATUS,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Address,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code
558228,12/30/2014,37.80655588,-122.181383,OPEN,37.806412,-122.181729,0.99,rooftop,3415,Robinson Dr,3415 Robinson Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1002,1,60014080001002,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
632161,02/02/2016,37.84959041,-122.2355835,OPEN,37.849869,-122.235667,1,rooftop,170,Roble Rd,170 Roble Rd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,1002,1,60014043001002,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1180270,01/21/2022,37.72962921,-122.1730313,OPEN,37.729765,-122.172901,1,rooftop,11034,Robledo Dr,11034 Robledo Dr,,,Oakland,CA,Alameda County,94603,US,Alameda,2021,6,6001,Oakland,653000,409200,1000,1,60014092001000,6001409200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1176796,01/08/2022,37.82332098,-122.252057,OPEN,37.823286,-122.252069,1,rooftop,3924,Robley Te,3924 Robley Te,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404000,2005,2,60014040002005,6001404000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
493575,12/05/2013,37.84493233,-122.2457521,OPEN,37.844846,-122.24554,1,rooftop,6000,Rockridge Blvd,6000 Rockridge Blvd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,2005,2,60014043002005,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
496464,12/30/2013,37.84493233,-122.2457521,OPEN,37.844846,-122.24554,1,rooftop,6000,Rockridge Blvd,6000 Rockridge Blvd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,2005,2,60014043002005,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
501071,01/29/2014,37.84493233,-122.2457521,OPEN,37.844846,-122.24554,1,rooftop,6000,Rockridge Blvd,6000 Rockridge Blvd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,2005,2,60014043002005,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
492640,11/27/2013,37.84499706,-122.2457119,OPEN,37.844846,-122.24554,1,rooftop,6000,Rockridge Blvd,6000 Rockridge Blvd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,2005,2,60014043002005,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
507441,03/12/2014,37.84510346,-122.2417232,OPEN,37.84516,-122.24166,1,rooftop,6150,Rockridge Blvd,6150 Rockridge Blvd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,2008,2,60014043002008,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1093148,03/01/2021,37.84496033,-122.2410704,OPEN,37.844972,-122.24121,1,rooftop,6178,Rockridge Blvd,6178 Rockridge Blvd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,2008,2,60014043002008,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1097965,03/19/2021,37.84926709,-122.2487384,OPEN,37.84941,-122.248897,1,rooftop,6001,Rockwell St,6001 Rockwell St,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,400200,1010,1,60014002001010,6001400200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
522108,06/05/2014,37.85044006,-122.2488497,OPEN,37.850586,-122.248777,1,rooftop,6200,Rockwell St,6200 Rockwell St,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,400200,1006,1,60014002001006,6001400200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
577623,04/20/2015,37.85056397,-122.2489111,OPEN,37.850586,-122.248777,1,rooftop,6200,Rockwell St,6200 Rockwell St,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,400200,1006,1,60014002001006,6001400200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
808974,04/22/2018,37.8507517,-122.2492811,OPEN,37.850735,-122.24934,1,rooftop,6219,Rockwell St,6219 Rockwell St,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,400200,1008,1,60014002001008,6001400200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
631031,01/27/2016,37.85118554,-122.2491609,OPEN,37.851198,-122.249034,1,rooftop,6236,Rockwell St,6236 Rockwell St,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,400200,1006,1,60014002001006,6001400200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
812873,05/10/2018,37.85038768,-122.2488982,OPEN,37.850586,-122.248777,1,rooftop,6200,Rockwell St,6200 Rockwell St,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,400200,1006,1,60014002001006,6001400200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
521530,06/03/2014,37.84152132,-122.2375677,OPEN,37.841443,-122.237722,1,rooftop,5811,Romany Rd,5811 Romany Rd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,3003,3,60014043003003,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
898107,04/23/2019,37.84120354,-122.2376224,OPEN,37.841177,-122.237938,1,rooftop,5805,Romany Rd,5805 Romany Rd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,3003,3,60014043003003,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
456733,04/22/2013,37.84369357,-122.2363575,OPEN,37.843982,-122.236311,0.99,rooftop,5950,Romany Rd,5950 Romany Rd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,2000,2,60014043002000,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
439799,12/31/2012,37.84277233,-122.2366165,OPEN,37.842822,-122.236924,1,rooftop,5898,Romany Rd,5898 Romany Rd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,3004,3,60014043003004,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
515073,04/28/2014,37.84277231,-122.2366183,OPEN,37.842822,-122.236924,1,rooftop,5898,Romany Rd,5898 Romany Rd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,3004,3,60014043003004,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
393383,01/08/2012,37.78049128,-122.2097615,OPEN,37.780377,-122.209608,1,rooftop,2200,Rosedale Ave,2200 Rosedale Ave,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,407102,2003,2,60014071022003,6001407102,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
721706,03/29/2017,37.78050155,-122.2097713,OPEN,37.780377,-122.209608,1,rooftop,2200,Rosedale Ave,2200 Rosedale Ave,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,407102,2003,2,60014071022003,6001407102,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
736796,06/05/2017,37.78130931,-122.2086315,OPEN,37.781144,-122.208581,1,rooftop,2252,Rosedale Ave,2252 Rosedale Ave,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,407102,2003,2,60014071022003,6001407102,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
726923,04/21/2017,37.77767725,-122.2141366,OPEN,37.777677,-122.214137,1,rooftop,1929,Rosedale Ave,1929 Rosedale Ave,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,407102,2006,2,60014071022006,6001407102,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
884605,03/08/2019,37.80883521,-122.2349115,OPEN,37.808638,-122.234881,1,rooftop,869,Rosemount Rd,869 Rosemount Rd,,,Oakland,CA,Alameda County,94610,US,Alameda,2021,6,6001,Oakland,653000,405100,3006,3,60014051003006,6001405100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
639092,03/04/2016,37.80873764,-122.2335804,OPEN,37.808909,-122.233633,1,rooftop,901,Rosemount Rd,901 Rosemount Rd,,,Oakland,CA,Alameda County,94610,US,Alameda,2021,6,6001,Oakland,653000,405100,3006,3,60014051003006,6001405100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
482122,09/23/2013,37.85123082,-122.2477177,OPEN,37.851393,-122.247556,1,rooftop,84,Ross Cir,84 Ross Cir,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,400200,1006,1,60014002001006,6001400200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
459968,05/10/2013,37.84800636,-122.2457349,OPEN,37.848212,-122.245591,1,rooftop,5732,Ross St,5732 Ross St,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,400200,2002,2,60014002002002,6001400200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1063254,11/05/2020,37.73527801,-122.138029,OPEN,37.735278,-122.138029,1,rooftop,3020,Roxbury Ave,3020 Roxbury Ave,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,410000,1017,1,60014100001017,6001410000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
657218,05/30/2016,37.73434965,-122.1366787,OPEN,37.734332,-122.136979,1,rooftop,3068,Roxbury Ave,3068 Roxbury Ave,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,410000,1017,1,60014100001017,6001410000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1136200,08/06/2021,37.73672057,-122.170314,OPEN,37.736704,-122.170114,1,rooftop,10600,Royal St,10600 Royal St,,,Oakland,CA,Alameda County,94603,US,Alameda,2021,6,6001,Oakland,653000,409300,2015,2,60014093002015,6001409300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
649097,04/20/2016,37.80706709,-122.1849355,OPEN,37.807282,-122.18464,0.99,rooftop,3334,Rubin Dr,3334 Rubin Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1006,1,60014080001006,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
740206,06/21/2017,37.80624641,-122.1839472,OPEN,37.806191,-122.184066,1,rooftop,3401,Rubin Dr,3401 Rubin Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1006,1,60014080001006,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
907381,05/23/2019,37.80666156,-122.182842,OPEN,37.806374,-122.183065,0.99,rooftop,3432,Rubin Dr,3432 Rubin Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1006,1,60014080001006,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
645142,04/02/2016,37.82808552,-122.2622599,OPEN,37.828109,-122.262466,1,rooftop,3919,Ruby St,3919 Ruby St,,,Oakland,CA,Alameda County,94609,US,Alameda,2021,6,6001,Oakland,653000,401100,2008,2,60014011002008,6001401100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
684923,09/28/2016,37.8281418,-122.2621168,OPEN,37.828059,-122.261868,1,rooftop,3940,Ruby St,3940 Ruby St,,,Oakland,CA,Alameda County,94609,US,Alameda,2021,6,6001,Oakland,653000,401100,2007,2,60014011002007,6001401100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
817848,06/05/2018,37.82826796,-122.2620663,OPEN,37.828247,-122.261788,1,rooftop,3954,Ruby St,3954 Ruby St,,,Oakland,CA,Alameda County,94609,US,Alameda,2021,6,6001,Oakland,653000,401100,2007,2,60014011002007,6001401100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
731880,05/15/2017,37.84354403,-122.2201885,OPEN,37.843397,-122.220104,1,rooftop,6132,Ruthland Rd,6132 Ruthland Rd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404400,1007,1,60014044001007,6001404400,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
442012,01/13/2013,37.84358106,-122.2183365,OPEN,37.843453,-122.218282,1,rooftop,6208,Ruthland Rd,6208 Ruthland Rd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404400,1007,1,60014044001007,6001404400,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
914368,06/12/2019,37.844424,-122.216994,OPEN,37.844435,-122.216991,1,rooftop,6267,Ruthland Rd,6267 Ruthland Rd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404400,1003,1,60014044001003,6001404400,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
676468,08/19/2016,37.82788638,-122.1950065,OPEN,37.827898,-122.195205,1,rooftop,36,Rydal Ct,36 Rydal Ct,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404600,2006,2,60014046002006,6001404600,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
640877,03/13/2016,37.82817499,-122.194438,OPEN,37.828175,-122.194438,1,rooftop,8,Rydal Ct,8 Rydal Ct,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404600,2006,2,60014046002006,6001404600,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
801675,03/16/2018,37.73816961,-122.18555,OPEN,37.738032,-122.185383,1,rooftop,652,S Elmhurst Ave,652 S Elmhurst Ave,,,Oakland,CA,Alameda County,94603,US,Alameda,2021,6,6001,Oakland,653000,409000,1027,1,60014090001027,6001409000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
443491,01/23/2013,37.85359843,-122.2320581,OPEN,37.853276,-122.23217,0.99,rooftop,2,S Hill Ct,2 S Hill Ct,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,400100,2015,2,60014001002015,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
578085,04/22/2015,37.78656471,-122.2175689,OPEN,37.786526,-122.217277,1,rooftop,3400,Salisbury St,3400 Salisbury St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,406500,3000,3,60014065003000,6001406500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
640109,03/09/2016,37.78615735,-122.2171115,OPEN,37.786015,-122.217377,1,rooftop,3417,Salisbury St,3417 Salisbury St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,406500,3003,3,60014065003003,6001406500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
750165,08/03/2017,37.78591661,-122.2167949,OPEN,37.785743,-122.217016,1,rooftop,3429,Salisbury St,3429 Salisbury St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,406500,3002,3,60014065003002,6001406500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
814137,05/16/2018,37.78519632,-122.2158541,OPEN,37.785293,-122.215712,1,rooftop,3470,Salisbury St,3470 Salisbury St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,406500,3001,3,60014065003001,6001406500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
694153,11/15/2016,37.78549193,-122.2158966,OPEN,37.785551,-122.215889,1,rooftop,3452,Salisbury St,3452 Salisbury St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,406500,3001,3,60014065003001,6001406500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1187057,02/16/2022,37.77852471,-122.2143455,OPEN,37.778343,-122.214186,1,rooftop,4000,San Juan St,4000 San Juan St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,407102,2005,2,60014071022005,6001407102,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1194091,03/18/2022,37.77852471,-122.2143455,OPEN,37.778343,-122.214186,1,rooftop,4000,San Juan St,4000 San Juan St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,407102,2005,2,60014071022005,6001407102,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1186838,02/15/2022,37.77834504,-122.2144668,OPEN,37.778343,-122.214186,1,rooftop,4000,San Juan St,4000 San Juan St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,407102,2005,2,60014071022005,6001407102,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
982260,01/29/2020,37.73812352,-122.1785105,OPEN,37.737839,-122.178492,1,rooftop,10007,San Leandro St,10007 San Leandro St,,,Oakland,CA,Alameda County,94603,US,Alameda,2021,6,6001,Oakland,653000,409300,3006,3,60014093003006,6001409300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1163398,11/10/2021,37.77280516,-122.2215207,OPEN,37.77273,-122.221132,0.99,rooftop,3800,San Leandro St,3800 San Leandro St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,406100,1037,1,60014061001037,6001406100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1137782,08/11/2021,37.73680425,-122.1770884,OPEN,37.736681,-122.177114,1,rooftop,10221,San Leandro St,10221 San Leandro St,,,Oakland,CA,Alameda County,94603,US,Alameda,2021,6,6001,Oakland,653000,409300,3007,3,60014093003007,6001409300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
804758,04/02/2018,37.77524371,-122.2259111,OPEN,37.775055,-122.225796,1,rooftop,3300,San Leandro St,3300 San Leandro St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,406100,1022,1,60014061001022,6001406100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1154515,10/10/2021,37.73277,-122.1712871,OPEN,37.732802,-122.171024,1,rooftop,11000,San Leandro St,11000 San Leandro St,,,Oakland,CA,Alameda County,94603,US,Alameda,2021,6,6001,Oakland,653000,409300,4006,4,60014093004006,6001409300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1162093,11/05/2021,37.77518505,-122.2258991,OPEN,37.775055,-122.225796,1,rooftop,3300,San Leandro St,3300 San Leandro St,,,Oakland,CA,Alameda County,94601,US,Alameda,2021,6,6001,Oakland,653000,406100,1022,1,60014061001022,6001406100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
